Tweet,Reverse,label
GrandMarc flow. #TCU USER URL,URL USER #TCU flow. GrandMarc,0
"Cause I can't stay here, if there's no love. #onrepeat #","# #onrepeat love. no there's if here, stay can't I Cause",0
"chill night, good laughs.. very much needed. breaking night watching a movie with my loves.. Goodnight tweethearts :-*",":-* tweethearts Goodnight loves.. my with movie a watching night breaking needed. much very laughs.. good night, chill",0
Bring it on exams!! #onmondaypa:) hehe,hehe #onmondaypa:) exams!! on it Bring,0
Thanks to good friends. :),:) friends. good to Thanks,0
Just got my first real person paycheck. And I love my job. Life is great. #alittleluckandalotofhardwork,#alittleluckandalotofhardwork great. is Life job. my love I And paycheck. person real first my got Just,0
"I was 1A* off being allowed in the academic academy, oh shame!","shame! oh academy, academic the in allowed being off 1A* was I",0
I get distracted way to easily,easily to way distracted get I,0
USER Does anyone in the world like raisins? they're great in cereal,cereal in great they're raisins? like world the in anyone Does USER,0
Check this out URL,URL out this Check,0
"Is it weird that ""Over My Dead Body"" used to make me cry? just the chorus thoo. Haha","Haha thoo. chorus the just cry? me make to used Body"" Dead My ""Over that weird it Is",0
Yes! I love waking up to USER and her little brother fighting!,fighting! brother little her and USER to up waking love I Yes!,0
USER are good! They got my house phone working for 24hrs! ?,? 24hrs! for working phone house my got They good! are USER,0
"USER USER i'dbe happy with Sturridge, need a finisher. Or maybe Jamie Hopkins,lol.","Hopkins,lol. Jamie maybe Or finisher. a need Sturridge, with happy i'dbe USER USER",0
USER I'm done at 4ish definitely text me if you are free after that!!,that!! after free are you if me text definitely 4ish at done I'm USER,0
Bump that music.. #imtryingtosleep,#imtryingtosleep music.. that Bump,0
God I you're so cool. I wish I was you. ?,? you. was I wish I cool. so you're I God,0
"The only upside about being sick is that when I rap along to Fabri Fibra, I sound just like him! #yucky","#yucky him! like just sound I Fibra, Fabri to along rap I when that is sick being about upside only The",0
"Company next door uses explosives to get their material sounds like a war, I spilled tea all over my notebook {thanks}","{thanks} notebook my over all tea spilled I war, a like sounds material their get to explosives uses door next Company",0
"#SpongebobEpisodeIllNeverForget when spongebob and patrick wrestle against each other, and they get really hot and muscular.","muscular. and hot really get they and other, each against wrestle patrick and spongebob when #SpongebobEpisodeIllNeverForget",0
Ada batunya iih (??)-? RT USER Hhem RT USER ~('o '~)(~' o')~ RT USER USER aduh beuh parah omongannya !!,!! omongannya parah beuh aduh USER USER RT o')~ '~)(~' ~('o USER RT Hhem USER RT (??)-? iih batunya Ada,0
"Each moment that lies ahead is the unknown, let's all face our unknowns with great triumph!","triumph! great with unknowns our face all let's unknown, the is ahead lies that moment Each",0
"rehearsals from 8-11. one week till showtime, then taking a week break so I could visit Jersey then back at it again.. #Dance <3","<3 #Dance again.. it at back then Jersey visit could I so break week a taking then showtime, till week one 8-11. from rehearsals",0
"USER I did like an hour ago, was checking out your pink nikes ;)",";) nikes pink your out checking was ago, hour an like did I USER",0
Dying because the people in my twitter tough luck are kind of effed up.. #funny #funnyfriends #jokes #laughing,#laughing #jokes #funnyfriends #funny up.. effed of kind are luck tough twitter my in people the because Dying,0
I feel so much better and my voice is semi-normal.,semi-normal. is voice my and better much so feel I,0
NaughtyNooNo1 thanks for following me on Twitter!,Twitter! on me following for thanks NaughtyNooNo1,0
Let's show everybody just how good we are tonight D USER USER USER USER USER USER USER,USER USER USER USER USER USER USER D tonight are we good how just everybody show Let's,0
cant wait to go driving tonight with USER -_- #scared,#scared -_- USER with tonight driving go to wait cant,0
USER send me your # baby girl,girl baby # your me send USER,0
may that all things go good today at Dacula high school.no drama lol,lol drama school.no high Dacula at today good go things all that may,0
Tweeter? Twits? Austin and Ally sure is creative. #omgihavetotwit,#omgihavetotwit creative. is sure Ally and Austin Twits? Tweeter?,0
School was going by fast until all you fuck niggas went back.,back. went niggas fuck you all until fast by going was School,0
USER please come to Manchester soon. I miss you. Oh and USER just don't wear a tshirt at all next time. #hehehe,#hehehe time. next all at tshirt a wear don't just USER and Oh you. miss I soon. Manchester to come please USER,0
Just posted a photo URL,URL photo a posted Just,0
Check out this great item: 26x1.5/1.75 Weinmann 519 Wheelset Quick Release URL,URL Release Quick Wheelset 519 Weinmann 26x1.5/1.75 item: great this out Check,0
Woo! So excited! first day of school!,school! of day first excited! So Woo!,0
"USER What we were discussing just now does not scare me, what scares me is the discussion now #Insest","#Insest now discussion the is me scares what me, scare not does now just discussing were we What USER",0
I use to only dream every once in awhile but these last few weeks i'v been having crazy yet real feeling dreams,dreams feeling real yet crazy having been i'v weeks few last these but awhile in once every dream only to use I,0
"?? R.I.P to my best friend,my grandma ? 2-21-1940 to 8-28-11 URL","URL 8-28-11 to 2-21-1940 ? grandma friend,my best my to R.I.P ??",0
USER good job only me and you know what that means lol,lol means that what know you and me only job good USER,0
"Carrying a back full of book, a purse full of notebooks & a soccer game >> #KillMe","#KillMe >> game soccer a & notebooks of full purse a book, of full back a Carrying",0
I constantly see tweets about Arsenal on twitter. Thanks for keeping the world updated USER & USER . #HugeArsenalFans,#HugeArsenalFans . USER & USER updated world the keeping for Thanks twitter. on Arsenal about tweets see constantly I,0
and then there's SNSD's Echo ;~;,;~; Echo SNSD's there's then and,0
"When you make the sacrifice in marriage, you're sacrificing not to each other but to unity in a relationship.Joseph Campbell.","Campbell. relationship.Joseph a in unity to but other each to not sacrificing you're marriage, in sacrifice the make you When",0
"smokin arts,wich informs broken hearts, she say Radio, We say RADIOO","RADIOO say We Radio, say she hearts, broken informs arts,wich smokin",0
I'm about to fall asleep and I still have to babysit for 3 more hours,hours more 3 for babysit to have still I and asleep fall to about I'm,0
USER great way to start the senior year,year senior the start to way great USER,0
I don't realgiveiv a fuck and my excuse is that I'm yandng n fre$H?,fre$H? n yandng I'm that is excuse my and fuck a realgiveiv don't I,0
"#Unmukt 's Lawyer has misunderstood the RTE, as being Degrees & Diplomas home-delivered. USER","USER home-delivered. Diplomas & Degrees being as RTE, the misunderstood has Lawyer 's #Unmukt",0
USER a bunch of us at work are wearing ours.. However this jersey is on my nerves so I may change..,change.. may I so nerves my on is jersey this However ours.. wearing are work at us of bunch a USER,0
And now the time is more than 4pm.. So i should get ready.. Bubbye.,Bubbye. ready.. get should i So 4pm.. than more is time the now And,0
"Yeah, you all sure do keep it classy #busted","#busted classy it keep do sure all you Yeah,",0
Oh my gosh! Can you imagine USER playing piano on her tour while singing a song. I would die and go to heaven. #sheisanangel,#sheisanangel heaven. to go and die would I song. a singing while tour her on piano playing USER imagine you Can gosh! my Oh,0
Cabin in the Woods udah release!!,release!! udah Woods the in Cabin,0
USER oh my fucking god I love thaat! lol,lol thaat! love I god fucking my oh USER,0
Why is there no crowd!? Shit la!,la! Shit crowd!? no there is Why,0
USER What so are 3rd choice striker is waghorn #brilliant,#brilliant waghorn is striker choice 3rd are so What USER,0
"Skoo iN the morningg , guess iMaa got to sleep .",". sleep to got iMaa guess , morningg the iN Skoo",0
great weather for my last day of summer,summer of day last my for weather great,0
Maths is on. URL,URL on. is Maths,0
Busy night in work.. Sheesh! Bed now then #HappyBirthday to our BabyK!! (Gotta stop callin her that.. She starts school next week!) :(,:( week!) next school starts She that.. her callin stop (Gotta BabyK!! our to #HappyBirthday then now Bed Sheesh! work.. in night Busy,0
Ann Coulter is an idiot. Pretty sure she's drunk.,drunk. she's sure Pretty idiot. an is Coulter Ann,0
Omagawd no more Jersey Shore!!,Shore!! Jersey more no Omagawd,0
USER USER USER USER USER USER USER someone else want to drive I can't be assed,assed be can't I drive to want else someone USER USER USER USER USER USER USER,0
Is good to hear other people's problem .. Because you will realise that your problems are small compare to them,them to compare small are problems your that realise will you Because .. problem people's other hear to good Is,0
"USER From Saturday, active servicemen and NSmen can bring their camera-enabled smartphones into 14 army camps URL lol","lol URL camps army 14 into smartphones camera-enabled their bring can NSmen and servicemen active Saturday, From USER",0
My Career is going to be Digital Art And Photography,Photography And Art Digital be to going is Career My,0
Letters: Medical Imaging's Gains (1 Letter) URL,URL Letter) (1 Gains Imaging's Medical Letters:,0
"You know that moment of satisfaction when you finally understand math? Yeah, me neither.","neither. me Yeah, math? understand finally you when satisfaction of moment that know You",0
Love this: How To Hold A Violin - NOT! URL #classicalmusic #violin #musichumor,#musichumor #violin #classicalmusic URL NOT! - Violin A Hold To How this: Love,0
USER I love working there was this and when did you #go,#go you did when and this was there working love I USER,0
USER who's Will? where's he being held?,held? being he where's Will? who's USER,0
Last weekend of freedom! #gottamakethiscount,#gottamakethiscount freedom! of weekend Last,0
Three foreign professors. One hippy that smokes and hacks computers. One TA. kind of cool,cool of kind TA. One computers. hacks and smokes that hippy One professors. foreign Three,0
"I wonder if you smile at my texts, like I smile at yours. :)",":) yours. at smile I like texts, my at smile you if wonder I",0
